K,width,update,lead_hours,pressure_hpa,field,rmse,baseline_rmse,rmse_ratio
1,128,600,6,2,geopotential,2027.6202598185168,20502.3884876883,0.09889678273514838
1,128,600,6,3,geopotential,1492.297946757868,15455.170984071645,0.09655654720972386
1,128,600,6,5,geopotential,1175.9363710087373,9454.636002500229,0.12437669421623077
1,128,600,6,7,geopotential,951.6107259516059,5951.390274193691,0.1598972142825119
1,128,600,6,10,geopotential,781.9781946715563,2712.6580123551735,0.2882700993305935
1,128,600,6,20,geopotential,535.163161514277,1383.490532900262,0.386820978378793
1,128,600,6,30,geopotential,326.2917827803414,1782.3774993327822,0.18306547457117583
1,128,600,6,50,geopotential,344.717969013418,48.71837840567823,7.07572748302395
1,128,600,6,70,geopotential,383.8016522412289,44.25181490018717,8.673127940784312
1,128,600,6,100,geopotential,214.18233848683641,32.36684696735586,6.617337138302464
1,128,600,6,125,geopotential,173.93082912933733,27.250452833998416,6.382676654544853
1,128,600,6,150,geopotential,140.8446863867886,25.853203015822537,5.447862158533687
1,128,600,6,175,geopotential,142.36196428229093,25.879460085026363,5.500963459614845
1,128,600,6,200,geopotential,138.27301908124252,26.94857391969595,5.130995780826186
1,128,600,6,225,geopotential,135.56842941366517,27.00899913723362,5.0193799749793575
1,128,600,6,250,geopotential,132.74962772818668,27.853511372988223,4.765992551191395
1,128,600,6,300,geopotential,132.39013590005976,29.16670333614647,4.5390846670006715
1,128,600,6,350,geopotential,135.64774584941838,29.207937994145585,4.644208224374056
1,128,600,6,400,geopotential,136.07092958752406,28.084448168897442,4.845063316509025
1,128,600,6,450,geopotential,134.99101177287943,26.924804839753435,5.013630092262374
1,128,600,6,500,geopotential,129.5368348694402,25.5906557844183,5.061880241002378
1,128,600,6,550,geopotential,136.06640120461387,24.343130155875908,5.58951952083986
1,128,600,6,600,geopotential,132.5057581117175,23.777138524480296,5.572821892562605
1,128,600,6,650,geopotential,131.07054487079054,23.42100179145581,5.596282603018554
1,128,600,6,700,geopotential,140.39663927897988,23.71434595430227,5.920325171502739
1,128,600,6,750,geopotential,136.7246374727023,23.925957089770304,5.714489788630433
1,128,600,6,775,geopotential,135.72062879925167,24.122567562987896,5.626292824960002
1,128,600,6,800,geopotential,143.3763479776035,24.41477679319394,5.872523398107504
1,128,600,6,825,geopotential,148.7507764623745,24.82136838384357,5.992851568940799
1,128,600,6,850,geopotential,167.93068815177048,25.2001591806623,6.663874102852274
1,128,600,6,875,geopotential,167.7696948355531,25.662939695315867,6.537430895579562
1,128,600,6,900,geopotential,147.11256175143018,26.37463086834615,5.577805524019265
1,128,600,6,925,geopotential,144.3262383033053,27.231975129279554,5.299881393771073
1,128,600,6,950,geopotential,144.98834874462034,28.138298628468174,5.152704883085299
1,128,600,6,975,geopotential,140.8635591891287,29.473191721908822,4.7793791903582035
1,128,600,6,1000,geopotential,144.32868780213946,31.291805198544278,4.6123477660168275
1,128,600,6,1,temperature,7.11271842823714,8.585644145124043,0.8284431905178127
1,128,600,6,2,temperature,10.907191056983452,6.857750280841892,1.590491139266802
1,128,600,6,3,temperature,9.88052161274845,5.595503425158137,1.7657967231910348
1,128,600,6,5,temperature,7.047516353230971,4.228495628067508,1.6666722572566077
1,128,600,6,7,temperature,6.244439198268334,3.497812416957201,1.7852413033916967
1,128,600,6,10,temperature,4.816375499573209,2.581661702999672,1.8656106235673673
1,128,600,6,20,temperature,3.0568757639893063,2.3380640474223027,1.3074388476908867
1,128,600,6,30,temperature,3.581555022390157,2.0263439145660045,1.7674961277031014
1,128,600,6,50,temperature,1.0358009190007935,0.5925003334836259,1.748186221112766
1,128,600,6,70,temperature,2.7827078247379604,0.5706100911703732,4.876723822094302
1,128,600,6,100,temperature,4.579698464852381,0.45749890306441693,10.010293869945189
1,128,600,6,125,temperature,4.6085077160180195,0.36691240447176915,12.560239609921952
1,128,600,6,150,temperature,1.0408162058719934,0.327471433827833,3.1783419814847087
1,128,600,6,175,temperature,0.6359457297416541,0.30621465563802763,2.076797168367399
1,128,600,6,200,temperature,0.8078987583191632,0.31506225114522685,2.5642512087135603
1,128,600,6,225,temperature,0.7287677285769374,0.32288913260873686,2.2570215438623222
1,128,600,6,250,temperature,0.9091060029614432,0.31689929214080653,2.8687536561536526
1,128,600,6,300,temperature,1.0559115560311114,0.31351115945525054,3.3680190455288352
1,128,600,6,350,temperature,1.1740582805847193,0.3036021504230704,3.8670947453720794
1,128,600,6,400,temperature,0.6229982109755322,0.30196674989182404,2.063135133913631
1,128,600,6,450,temperature,0.5108601027736178,0.30076424636283866,1.6985399991903354
1,128,600,6,500,temperature,0.615941783561898,0.30229639005800685,2.0375426363632942
1,128,600,6,550,temperature,1.1118360768416327,0.31002479252728576,3.5862811737670244
1,128,600,6,600,temperature,1.1329065863345318,0.3179765382408303,3.562862192922192
1,128,600,6,650,temperature,1.9307406695453762,0.33060825539124505,5.83996508877408
1,128,600,6,700,temperature,1.0506862682093847,0.34310377892444033,3.062298735103034
1,128,600,6,750,temperature,1.4440466264520404,0.36546232228631653,3.9512872829629795
1,128,600,6,775,temperature,0.8296290818454511,0.3751180538068075,2.211647969022373
1,128,600,6,800,temperature,1.2954334383492605,0.39138594820423345,3.3098619004923395
1,128,600,6,825,temperature,1.6879212885063333,0.4166086232846167,4.051575493561465
1,128,600,6,850,temperature,3.732412993699209,0.4357134643717728,8.566209903751162
1,128,600,6,875,temperature,3.5331940911095225,0.4444190285900196,7.950141339175026
1,128,600,6,900,temperature,1.321361934044636,0.44668719440069277,2.9581370377484606
1,128,600,6,925,temperature,1.3661851508597562,0.4469750334402169,3.0565133366503434
1,128,600,6,950,temperature,1.2692694540761997,0.4578317390549868,2.7723491968820384
1,128,600,6,975,temperature,1.5838755288554616,0.4764615387155689,3.3242463455187314
1,128,600,6,1000,temperature,1.6746610888889448,0.49038267063452684,3.4150087047774957
1,128,600,6,1,u_component_of_wind,27.416106958555925,27.204844325386265,1.0077656255129723
1,128,600,6,2,u_component_of_wind,19.16255143839061,22.446676899018403,0.8536921311157908
1,128,600,6,3,u_component_of_wind,15.687039419388302,17.96488830999068,0.8732055078051548
1,128,600,6,5,u_component_of_wind,17.530226144030987,12.295344974765397,1.4257612275222455
1,128,600,6,7,u_component_of_wind,13.302888685899536,9.294833048770784,1.4312133005615209
1,128,600,6,10,u_component_of_wind,10.546588401509123,7.639593738633105,1.380516917827118
1,128,600,6,20,u_component_of_wind,9.296269090380976,5.407237474167488,1.7192270794084652
1,128,600,6,30,u_component_of_wind,6.814129965380391,4.887009149787574,1.3943354220395892
1,128,600,6,50,u_component_of_wind,7.860685283499153,1.0080882920647531,7.797615888781925
1,128,600,6,70,u_component_of_wind,3.2102373414514624,0.9873005182055209,3.2515300886160428
1,128,600,6,100,u_component_of_wind,3.5794351436181295,0.9996051790556035,3.580848937777484
1,128,600,6,125,u_component_of_wind,5.012525152324044,0.9860765232044753,5.08330239526921
1,128,600,6,150,u_component_of_wind,3.93826918950094,1.008586578339923,3.9047408264971266
1,128,600,6,175,u_component_of_wind,3.334056087665454,1.0400778167887839,3.205583307179144
1,128,600,6,200,u_component_of_wind,10.98528540767218,1.0819338724505698,10.153379691117918
1,128,600,6,225,u_component_of_wind,5.544289647762994,1.1608111637816696,4.776220130155285
1,128,600,6,250,u_component_of_wind,4.749235831713121,1.2270676950135933,3.8703943156620304
1,128,600,6,300,u_component_of_wind,9.863190330532763,1.2830383898066335,7.687369613327971
1,128,600,6,350,u_component_of_wind,8.677550801242608,1.2326156977467604,7.039948312442636
1,128,600,6,400,u_component_of_wind,3.828149115252756,1.156851315813363,3.309110741306671
1,128,600,6,450,u_component_of_wind,2.3629301989227476,1.0782033970540394,2.191544012362556
1,128,600,6,500,u_component_of_wind,2.0049284512586993,1.0116793591201603,1.9817825017230264
1,128,600,6,550,u_component_of_wind,2.4737180293658456,0.9726858959108473,2.543182788776221
1,128,600,6,600,u_component_of_wind,2.3548997308276935,0.9395080895405804,2.5065241662573015
1,128,600,6,650,u_component_of_wind,5.694106059358663,0.9249772579484165,6.15594168443459
1,128,600,6,700,u_component_of_wind,3.2996057732513515,0.9065132547455201,3.6398869580540545
1,128,600,6,750,u_component_of_wind,1.9467146536047018,0.891739235815678,2.1830537172944204
1,128,600,6,775,u_component_of_wind,2.4176733502435366,0.8804262263120204,2.746026047373469
1,128,600,6,800,u_component_of_wind,3.286696087342749,0.8758255989947605,3.7526832866213256
1,128,600,6,825,u_component_of_wind,2.463651069149267,0.871877105839213,2.825686157658555
1,128,600,6,850,u_component_of_wind,2.666981780423539,0.8621702091975713,3.0933355757046166
1,128,600,6,875,u_component_of_wind,3.7643736752610346,0.8469161548081213,4.444800886002579
1,128,600,6,900,u_component_of_wind,3.42163902245668,0.8358403242679547,4.093651530217112
1,128,600,6,925,u_component_of_wind,3.260350774011364,0.8269162330630735,3.9427824048565743
1,128,600,6,950,u_component_of_wind,2.1891703104984708,0.8123438089459414,2.6948815100087162
1,128,600,6,975,u_component_of_wind,1.9857726603010182,0.772936429394987,2.569128048286421
1,128,600,6,1000,u_component_of_wind,2.9660304558225956,0.706530603585151,4.198021204986813
1,128,600,6,1,v_component_of_wind,12.953131263272677,10.217615421462448,1.267725465186739
1,128,600,6,2,v_component_of_wind,9.216508016437151,8.013975230005627,1.1500544675916948
1,128,600,6,3,v_component_of_wind,7.925449700527685,6.99604354491347,1.1328473943376107
1,128,600,6,5,v_component_of_wind,6.312301534884437,5.856882113139169,1.0777579969935869
1,128,600,6,7,v_component_of_wind,5.530073602542199,5.04879805780746,1.0953247761594456
1,128,600,6,10,v_component_of_wind,5.167080599397071,4.212054649797571,1.226736362417662
1,128,600,6,20,v_component_of_wind,5.534454665419404,3.132682837034625,1.7666820911427723
1,128,600,6,30,v_component_of_wind,4.428563240462046,2.934383552770658,1.5091971314658499
1,128,600,6,50,v_component_of_wind,4.847927741619438,1.0162184764490427,4.77055658204472
1,128,600,6,70,v_component_of_wind,17.486807593994698,1.0146993114070182,17.233487199027334
1,128,600,6,100,v_component_of_wind,9.211728021893707,1.0124299104952352,9.098632830185492
1,128,600,6,125,v_component_of_wind,8.121442890761163,0.9845476252423212,8.248908110221969
1,128,600,6,150,v_component_of_wind,8.145249290197551,0.990590970267721,8.222616129840336
1,128,600,6,175,v_component_of_wind,5.844899205410202,1.0026061549574068,5.829706087988765
1,128,600,6,200,v_component_of_wind,2.8988595971729305,1.0506483400486595,2.759115002302934
1,128,600,6,225,v_component_of_wind,3.155273973170902,1.1539458111821337,2.7343346131119906
1,128,600,6,250,v_component_of_wind,7.945631376797767,1.2472675204999661,6.370430758601625
1,128,600,6,300,v_component_of_wind,14.693535494740475,1.347740651303455,10.902346442195505
1,128,600,6,350,v_component_of_wind,6.429118577081741,1.3290593707296534,4.837344906234065
1,128,600,6,400,v_component_of_wind,5.778798961988692,1.2521074225075,4.615258130501242
1,128,600,6,450,v_component_of_wind,3.1569983660744683,1.1675815532403064,2.703878249286377
1,128,600,6,500,v_component_of_wind,2.1573543958166135,1.093600898328093,1.9727072272113133
1,128,600,6,550,v_component_of_wind,2.1693682032468393,1.0396268502141275,2.0866796608802707
1,128,600,6,600,v_component_of_wind,2.814980245589846,0.9974577749310111,2.822154798266567
1,128,600,6,650,v_component_of_wind,6.817052910309455,0.9792344605076282,6.961614593072575
1,128,600,6,700,v_component_of_wind,2.731252153520168,0.9604954173243057,2.8435868659620858
1,128,600,6,750,v_component_of_wind,4.083342327599412,0.9424057204498179,4.33289212808513
1,128,600,6,775,v_component_of_wind,5.7939691161000795,0.9308451007215435,6.224418124571844
1,128,600,6,800,v_component_of_wind,7.42118137634939,0.9278565426619727,7.998199112826646
1,128,600,6,825,v_component_of_wind,3.8408997557951805,0.924852716790928,4.152985319784116
1,128,600,6,850,v_component_of_wind,3.309102861331115,0.9187872484327434,3.6015985931190753
1,128,600,6,875,v_component_of_wind,3.5121951413222146,0.905953755531246,3.8767929597716426
1,128,600,6,900,v_component_of_wind,5.011845668785587,0.8963129279150315,5.591624880881668
1,128,600,6,925,v_component_of_wind,3.1419141307252434,0.891872274973568,3.522829690852716
1,128,600,6,950,v_component_of_wind,3.4537275367836457,0.8758473474280674,3.943298506212919
1,128,600,6,975,v_component_of_wind,5.515182506102973,0.8252007431177929,6.683443455546805
1,128,600,6,1000,v_component_of_wind,5.587686921275164,0.7474144380338668,7.476022186531504
1,128,600,6,1,specific_humidity,4.244833976573174e-07,9.093771566984339e-07,0.4667847598002551
1,128,600,6,2,specific_humidity,2.588482631422148e-07,7.335056784697729e-07,0.35289196899227776
1,128,600,6,3,specific_humidity,1.5974750328912515e-07,5.95589768955808e-07,0.26821733954428995
1,128,600,6,5,specific_humidity,2.0219130974102288e-07,4.224884578703961e-07,0.4785723869480186
1,128,600,6,7,specific_humidity,2.707350553870641e-07,3.348673087158939e-07,0.8084845798332602
1,128,600,6,10,specific_humidity,3.5222557923114955e-07,2.470444360450041e-07,1.425757992651106
1,128,600,6,20,specific_humidity,3.4032067568874735e-07,1.196116131921905e-07,2.845214328327168
1,128,600,6,30,specific_humidity,1.411047477746797e-07,1.0382307119485337e-07,1.3590885546995304
1,128,600,6,50,specific_humidity,3.1188572917668624e-07,1.2568902329994858e-08,24.814078508064423
1,128,600,6,70,specific_humidity,3.027332675641678e-07,2.414820950784697e-08,12.536468489135581
1,128,600,6,100,specific_humidity,4.844422101945545e-07,8.178295415058188e-08,5.923510775883456
1,128,600,6,125,specific_humidity,1.1112084437670424e-06,2.1831824920281115e-07,5.089855968635782
1,128,600,6,150,specific_humidity,3.1173253274864835e-06,5.992997945378687e-07,5.201612541666749
1,128,600,6,175,specific_humidity,4.875244221554751e-06,1.5910159323679622e-06,3.0642334387555517
1,128,600,6,200,specific_humidity,1.5332295862849043e-05,3.764010817253872e-06,4.073393145568881
1,128,600,6,225,specific_humidity,4.874187340095084e-05,7.610957609189218e-06,6.404170920897196
1,128,600,6,250,specific_humidity,5.547728422152067e-05,1.317197315186294e-05,4.211767180354023
1,128,600,6,300,specific_humidity,0.00017465840051585093,2.9177964649465544e-05,5.985969296150003
1,128,600,6,350,specific_humidity,0.0002556686129275334,5.435803037432676e-05,4.703419369077902
1,128,600,6,400,specific_humidity,0.0005191017606568811,8.676819061223045e-05,5.982627469745934
1,128,600,6,450,specific_humidity,0.0004129814417079156,0.00012779900835098047,3.231491754409589
1,128,600,6,500,specific_humidity,0.0008261795611380108,0.00016685150995882826,4.95158576234567
1,128,600,6,550,specific_humidity,0.0011259655552593637,0.00021487303231659992,5.2401436472508784
1,128,600,6,600,specific_humidity,0.0013354070378876301,0.00025206401385736966,5.297888490513643
1,128,600,6,650,specific_humidity,0.0013342098191178836,0.0002942486987821947,4.534293013494264
1,128,600,6,700,specific_humidity,0.001037978753588524,0.0003363237500858548,3.0862487508644714
1,128,600,6,750,specific_humidity,0.0017288691090282674,0.00037860520076298974,4.566416693548156
1,128,600,6,775,specific_humidity,0.0024015468216466813,0.00039260193803214373,6.117001952878944
1,128,600,6,800,specific_humidity,0.0031238124231065677,0.00040466835784564294,7.7194383068075645
1,128,600,6,825,specific_humidity,0.0018779798667543372,0.000413348603569168,4.543331828239947
1,128,600,6,850,specific_humidity,0.0018930910999351684,0.0004130505235106746,4.583195014123363
1,128,600,6,875,specific_humidity,0.0035070901231940986,0.00039473209948691704,8.884735058924027
1,128,600,6,900,specific_humidity,0.0021186011051659956,0.00036987817005644063,5.727834937765354
1,128,600,6,925,specific_humidity,0.0008503129614500592,0.00034080341872750274,2.4950247407287502
1,128,600,6,950,specific_humidity,0.0009200968950852628,0.000303403494668488,3.032585027046577
1,128,600,6,975,specific_humidity,0.0007136099926067234,0.0002819638950214839,2.5308559188131188
